Iteration,Timestamp,State,Action,Operator,Reward,QValueBefore,QValueAfter,Epsilon,BestObjective,CurrentObjective,QTableSize,AvgQValue,MaxQValue,MinQValue
586,2025-12-07 22:11:08.966,14,5,cross,0.895602,1.365144,1.441053,0.746341,25597.45,34155.32,26,0.184707,1.441053,-3.045002
587,2025-12-07 22:11:09.204,14,5,cross,1.419087,1.441053,1.568551,0.745967,25597.45,33670.62,26,0.189611,1.568551,-3.045002
588,2025-12-07 22:11:09.426,14,3,2opt,0.983944,-3.045002,-2.500938,0.745594,25597.45,33339.32,26,0.210536,1.568551,-2.500938
589,2025-12-07 22:11:09.712,14,1,insert,0.749123,1.028955,1.142142,0.745222,25597.45,33089.57,26,0.214890,1.568551,-2.500938
590,2025-12-07 22:11:09.959,14,1,insert,0.973231,1.142142,1.266420,0.744849,25597.45,32767.53,26,0.219670,1.568551,-2.500938
591,2025-12-07 22:11:10.209,14,1,insert,1.044654,1.266420,1.385413,0.744477,25597.45,32425.22,26,0.224246,1.568551,-2.500938
592,2025-12-07 22:11:10.410,14,5,cross,0.772668,1.568551,1.630132,0.744104,25597.45,32174.68,26,0.226615,1.630132,-2.500938
593,2025-12-07 22:11:10.609,14,2,invert,0.942512,0.997795,1.138979,0.743732,25597.45,31871.43,26,0.232045,1.630132,-2.500938
594,2025-12-07 22:11:10.801,14,5,cross,0.467380,1.630132,1.660569,0.743361,25597.45,31722.47,26,0.233216,1.660569,-2.500938
595,2025-12-07 22:11:11.044,14,2,invert,0.869326,1.138979,1.261465,0.742989,25597.45,31446.70,26,0.237927,1.660569,-2.500938
596,2025-12-07 22:11:11.300,14,1,insert,0.380530,1.385413,1.434376,0.742617,25597.45,31327.04,26,0.239810,1.660569,-2.500938
597,2025-12-07 22:11:11.528,14,5,cross,0.644749,1.660569,1.708438,0.742246,25597.45,31125.06,26,0.241651,1.708438,-2.500938
598,2025-12-07 22:11:11.771,14,5,cross,0.785599,1.708438,1.769914,0.741875,25597.45,30880.54,26,0.244015,1.769914,-2.500938
599,2025-12-07 22:11:12.027,14,5,cross,0.718483,1.769914,1.824063,0.741504,25597.45,30658.67,26,0.246098,1.824063,-2.500938
600,2025-12-07 22:11:12.266,14,3,2opt,0.710658,-2.500938,-2.015613,0.741133,25597.45,30440.79,26,0.264764,1.824063,-2.015613
601,2025-12-07 22:11:12.511,14,5,cross,0.299209,1.824063,1.835743,0.740763,25597.45,30349.71,26,0.265214,1.835743,-2.015613
602,2025-12-07 22:11:12.768,14,5,cross,0.687796,1.835743,1.886165,0.740392,25597.45,30140.96,26,0.267153,1.886165,-2.015613
603,2025-12-07 22:11:12.975,14,3,2opt,0.685523,-2.015613,-1.575744,0.740022,25597.45,29934.34,26,0.284071,1.886165,-1.575744
604,2025-12-07 22:11:13.222,14,3,2opt,0.156830,-1.575744,-1.232732,0.739652,25597.45,29887.39,26,0.297264,1.886165,-1.232732
605,2025-12-07 22:11:13.413,14,5,cross,0.136785,1.886165,1.880982,0.739282,25597.45,29846.51,26,0.297064,1.880982,-1.232732
606,2025-12-07 22:11:13.697,14,2,invert,0.592451,1.261465,1.363852,0.738913,25597.45,29669.69,26,0.301002,1.880982,-1.232732
607,2025-12-07 22:11:13.932,14,5,cross,0.172739,1.880982,1.879446,0.738543,25597.45,29618.44,26,0.300943,1.879446,-1.232732
608,2025-12-07 22:11:14.167,14,2,invert,0.592598,1.363852,1.455876,0.738174,25597.45,29442.92,26,0.304483,1.879446,-1.232732
609,2025-12-07 22:11:14.412,14,0,swap,0.121140,0.845426,0.942147,0.737805,25597.45,29407.25,26,0.308203,1.879446,-1.232732
610,2025-12-07 22:11:14.639,14,4,oropt,0.569055,0.923108,1.056853,0.737436,25597.45,29239.91,26,0.313347,1.879446,-1.232732
611,2025-12-07 22:11:14.856,14,5,cross,0.442814,1.879446,1.904933,0.737067,25597.45,29110.43,26,0.314327,1.904933,-1.232732
612,2025-12-07 22:11:15.045,14,5,cross,0.505692,1.904933,1.936453,0.736699,25597.45,28963.22,26,0.315539,1.936453,-1.232732
613,2025-12-07 22:11:15.259,14,3,2opt,0.585454,-1.232732,-0.876633,0.736330,25597.45,28793.65,26,0.329235,1.936453,-0.876633
614,2025-12-07 22:11:15.445,14,1,insert,0.061817,1.434376,1.471401,0.735962,25597.45,28775.85,26,0.330659,1.936453,-0.876633
615,2025-12-07 22:11:15.735,14,0,swap,0.559219,0.942147,1.078135,0.735594,25597.45,28614.93,26,0.335890,1.936453,-0.876633
616,2025-12-07 22:11:16.016,14,0,swap,0.474370,1.078135,1.192039,0.735226,25597.45,28479.19,26,0.340271,1.936453,-0.876633
617,2025-12-07 22:11:16.255,14,0,swap,0.426844,1.192039,1.289801,0.734859,25597.45,28357.63,26,0.344031,1.936453,-0.876633
618,2025-12-07 22:11:16.489,14,5,cross,0.399307,1.936453,1.957019,0.734491,25597.45,28244.40,26,0.344822,1.957019,-0.876633
619,2025-12-07 22:11:16.670,14,5,cross,0.461170,1.957019,1.983566,0.734124,25597.45,28114.14,26,0.345843,1.983566,-0.876633
620,2025-12-07 22:11:16.915,14,0,swap,0.361494,1.289801,1.375491,0.733757,25597.45,28012.51,26,0.349139,1.983566,-0.876633
621,2025-12-07 22:11:17.151,14,5,cross,0.402608,1.983566,2.003991,0.733390,25597.45,27899.73,26,0.349924,2.003991,-0.876633
622,2025-12-07 22:11:17.343,14,5,cross,0.333448,2.003991,2.017296,0.733023,25597.45,27806.70,26,0.350436,2.017296,-0.876633
623,2025-12-07 22:11:17.518,14,5,cross,0.288898,2.017296,2.026013,0.732657,25597.45,27726.37,26,0.350771,2.026013,-0.876633
624,2025-12-07 22:11:17.723,14,5,cross,0.230147,2.026013,2.028768,0.732291,25597.45,27662.56,26,0.350877,2.028768,-0.876633
625,2025-12-07 22:11:17.866,14,5,cross,0.530462,2.028768,2.061526,0.731924,25597.45,27515.82,26,0.352137,2.061526,-0.876633
626,2025-12-07 22:11:18.097,14,0,swap,0.222686,1.375491,1.445748,0.731558,25597.45,27454.54,26,0.354839,2.061526,-0.876633
627,2025-12-07 22:11:18.336,14,1,insert,0.611182,1.471401,1.570916,0.731193,25597.45,27286.75,26,0.358667,2.061526,-0.876633
628,2025-12-07 22:11:18.513,14,5,cross,0.274824,2.061526,2.068393,0.730827,25597.45,27211.75,26,0.358931,2.068393,-0.876633
629,2025-12-07 22:11:18.716,14,2,invert,0.330192,1.455876,1.529463,0.730462,25597.45,27121.90,26,0.361761,2.068393,-0.876633
630,2025-12-07 22:11:18.964,14,2,invert,0.224058,1.529463,1.585078,0.730096,25597.45,27061.13,26,0.363900,2.068393,-0.876633
631,2025-12-07 22:11:19.195,14,5,cross,0.143522,2.068393,2.062062,0.729731,25597.45,27022.30,26,0.363657,2.062062,-0.876633
632,2025-12-07 22:11:19.419,14,1,insert,0.282674,1.570916,1.627678,0.729367,25597.45,26945.91,26,0.365840,2.062062,-0.876633
633,2025-12-07 22:11:19.573,14,3,2opt,0.210624,-0.876633,-0.582321,0.729002,25597.45,26889.16,26,0.377159,2.062062,-0.582321
634,2025-12-07 22:11:19.743,14,2,invert,0.135933,1.585078,1.625749,0.728637,25597.45,26852.61,26,0.378724,2.062062,-0.582321
635,2025-12-07 22:11:19.955,14,0,swap,0.044830,1.445748,1.491241,0.728273,25597.45,26840.57,26,0.380473,2.062062,-0.582321
636,2025-12-07 22:11:20.131,14,5,cross,0.207487,2.062062,2.062190,0.727909,25597.45,26784.88,26,0.380478,2.062190,-0.582321
637,2025-12-07 22:11:20.346,14,2,invert,0.159350,1.625749,1.664706,0.727545,25597.45,26742.19,26,0.381977,2.062190,-0.582321
638,2025-12-07 22:11:20.560,14,0,swap,0.027467,1.491241,1.530461,0.727181,25597.45,26734.85,26,0.383485,2.062190,-0.582321
639,2025-12-07 22:11:20.760,14,5,cross,0.306995,2.062190,2.072267,0.726818,25597.45,26652.77,26,0.383873,2.072267,-0.582321
640,2025-12-07 22:11:21.008,14,1,insert,0.197270,1.627678,1.671141,0.726454,25597.45,26600.20,26,0.385544,2.072267,-0.582321
641,2025-12-07 22:11:21.225,14,5,cross,0.042446,2.072267,2.055789,0.726091,25597.45,26588.91,26,0.384911,2.055789,-0.582321
642,2025-12-07 22:11:21.453,14,2,invert,0.157637,1.664706,1.699021,0.725728,25597.45,26546.99,26,0.386230,2.055789,-0.582321
643,2025-12-07 22:11:21.692,14,0,swap,0.044794,1.530461,1.566915,0.725365,25597.45,26535.10,26,0.387632,2.055789,-0.582321
644,2025-12-07 22:11:21.904,14,0,swap,0.173750,1.566915,1.612620,0.725002,25597.45,26489.00,26,0.389390,2.055789,-0.582321
645,2025-12-07 22:11:22.113,14,5,cross,0.135298,2.055789,2.048761,0.724640,25597.45,26453.16,26,0.389120,2.048761,-0.582321
646,2025-12-07 22:11:22.325,14,0,swap,0.087176,1.612620,1.644464,0.724278,25597.45,26430.10,26,0.390345,2.048761,-0.582321
647,2025-12-07 22:11:22.524,14,5,cross,0.484349,2.048761,2.076708,0.723915,25597.45,26302.08,26,0.391420,2.076708,-0.582321
648,2025-12-07 22:11:22.732,14,2,invert,0.080721,1.699021,1.724094,0.723553,25597.45,26280.85,26,0.392384,2.076708,-0.582321
649,2025-12-07 22:11:22.920,14,5,cross,0.067662,2.076708,2.062707,0.723192,25597.45,26263.07,26,0.391846,2.062707,-0.582321
650,2025-12-07 22:11:23.069,14,5,cross,0.057474,2.062707,2.047828,0.722830,25597.45,26247.97,26,0.391273,2.047828,-0.582321
651,2025-12-07 22:11:23.308,14,5,cross,0.069240,2.047828,2.034274,0.722469,25597.45,26229.80,26,0.390752,2.034274,-0.582321
652,2025-12-07 22:11:23.472,14,1,insert,0.340140,1.671141,1.721126,0.722107,25597.45,26140.58,26,0.392674,2.034274,-0.582321
653,2025-12-07 22:11:23.659,14,4,oropt,0.032475,1.056853,1.137499,0.721746,25597.45,26132.09,26,0.395776,2.034274,-0.582321
654,2025-12-07 22:11:23.905,14,2,invert,0.049012,1.724094,1.739671,0.721385,25597.45,26119.28,26,0.396375,2.034274,-0.582321
655,2025-12-07 22:11:24.061,14,5,cross,0.050362,2.034274,2.018967,0.721025,25597.45,26106.13,26,0.395787,2.018967,-0.582321
656,2025-12-07 22:11:24.215,14,4,oropt,0.173072,1.137499,1.222764,0.720664,25597.45,26060.95,26,0.399066,2.018967,-0.582321
657,2025-12-07 22:11:24.399,14,5,cross,0.032256,2.018967,2.002003,0.720304,25597.45,26052.54,26,0.398414,2.002003,-0.582321
658,2025-12-07 22:11:24.583,14,4,oropt,0.055204,1.222764,1.286188,0.719944,25597.45,26038.16,26,0.400853,2.002003,-0.582321
659,2025-12-07 22:11:24.776,14,1,insert,0.024887,1.721126,1.731682,0.719584,25597.45,26031.68,26,0.401259,2.002003,-0.582321
660,2025-12-07 22:11:25.031,14,5,cross,0.125507,2.002003,1.994534,0.719224,25597.45,25999.01,26,0.400972,1.994534,-0.582321
661,2025-12-07 22:11:25.266,14,5,cross,0.058996,1.994534,1.980488,0.718864,25597.45,25983.67,26,0.400431,1.980488,-0.582321
662,2025-12-07 22:11:25.454,14,5,cross,0.054057,1.980488,1.966089,0.718505,25597.45,25969.62,26,0.399878,1.966089,-0.582321
663,2025-12-07 22:11:25.743,14,0,swap,0.034133,1.644464,1.660379,0.718146,25597.45,25960.76,26,0.400490,1.966089,-0.582321
664,2025-12-07 22:11:25.982,14,1,insert,0.329083,1.731682,1.768370,0.717787,25597.45,25875.33,26,0.401901,1.966089,-0.582321
665,2025-12-07 22:11:26.183,14,3,2opt,0.023186,-0.582321,-0.344823,0.717428,25597.45,25869.33,26,0.411035,1.966089,-0.344823
666,2025-12-07 22:11:26.344,14,1,insert,0.060318,1.768370,1.774513,0.717069,25597.45,25853.72,26,0.411272,1.966089,-0.344823
667,2025-12-07 22:11:26.554,14,3,2opt,0.003290,-0.344823,-0.303319,0.716711,25597.45,25852.87,26,0.412868,1.966089,-0.303319
668,2025-12-07 22:11:26.816,11,3,2opt,0.017530,0.074356,0.075366,0.716352,25597.45,25848.34,26,0.412907,1.966089,-0.303319
669,2025-12-07 22:11:27.067,11,3,2opt,0.000000,0.075366,0.074612,0.715994,25597.45,25848.34,26,0.412878,1.966089,-0.303319
670,2025-12-07 22:11:27.278,11,0,swap,-0.057679,0.066200,0.230760,0.715636,25597.45,25863.25,26,0.419207,1.966089,-0.303319
671,2025-12-07 22:11:27.421,14,4,oropt,0.165837,1.286188,1.194921,0.715278,25597.45,25820.36,26,0.415697,1.966089,-0.303319
672,2025-12-07 22:11:27.625,11,0,swap,0.046381,0.230760,0.233090,0.714921,25597.45,25808.38,26,0.415786,1.966089,-0.303319
673,2025-12-07 22:11:27.831,11,0,swap,0.161740,0.233090,0.246933,0.714563,25597.45,25766.64,26,0.416319,1.966089,-0.303319
674,2025-12-07 22:11:28.004,11,2,invert,0.025744,0.030165,0.051947,0.714206,25597.45,25760.01,26,0.417157,1.966089,-0.303319
675,2025-12-07 22:11:28.175,11,0,swap,0.000000,0.246933,0.244464,0.713849,25597.45,25760.01,26,0.417062,1.966089,-0.303319
676,2025-12-07 22:11:28.396,11,0,swap,0.054727,0.244464,0.247492,0.713492,25597.45,25745.91,26,0.417178,1.966089,-0.303319
677,2025-12-07 22:11:28.593,11,1,insert,0.611881,0.071221,0.147561,0.713135,25588.38,25588.38,26,0.420114,1.966089,-0.303319
678,2025-12-07 22:11:28.732,11,2,invert,0.000000,0.051947,0.069027,0.712778,25588.38,25588.38,26,0.420771,1.966089,-0.303319
679,2025-12-07 22:11:28.896,11,0,swap,0.000000,0.247492,0.245017,0.712422,25588.38,25588.38,26,0.420676,1.966089,-0.303319
680,2025-12-07 22:11:29.025,11,5,cross,0.040747,0.043134,0.064947,0.712066,25577.95,25577.95,26,0.421515,1.966089,-0.303319
681,2025-12-07 22:11:29.213,11,4,oropt,0.078625,0.021665,0.049412,0.711710,25557.84,25557.84,26,0.422582,1.966089,-0.303319
682,2025-12-07 22:11:29.382,11,0,swap,0.001989,0.245017,0.242766,0.711354,25557.33,25557.33,26,0.422496,1.966089,-0.303319
683,2025-12-07 22:11:29.579,11,3,2opt,0.137182,0.074612,0.102718,0.710998,25522.27,25522.27,26,0.423577,1.966089,-0.303319
684,2025-12-07 22:11:29.765,11,5,cross,-0.058510,0.064947,0.074450,0.710643,25522.27,25537.20,26,0.423942,1.966089,-0.303319
685,2025-12-07 22:11:29.996,11,1,insert,0.020779,0.147561,0.156732,0.710287,25522.27,25531.90,26,0.424295,1.966089,-0.303319
686,2025-12-07 22:11:30.170,11,0,swap,0.008985,0.242766,0.241237,0.709932,25522.27,25529.60,26,0.424236,1.966089,-0.303319
687,2025-12-07 22:11:30.371,11,0,swap,0.028972,0.241237,0.241722,0.709577,25522.21,25522.21,26,0.424255,1.966089,-0.303319
688,2025-12-07 22:11:30.574,11,4,oropt,0.133970,0.049412,0.079623,0.709223,25488.01,25488.01,26,0.425417,1.966089,-0.303319
689,2025-12-07 22:11:30.767,11,5,cross,0.000000,0.074450,0.088760,0.708868,25488.01,25488.01,26,0.425967,1.966089,-0.303319
690,2025-12-07 22:11:30.909,11,0,swap,0.005920,0.241722,0.239896,0.708514,25486.50,25486.50,26,0.425897,1.966089,-0.303319
691,2025-12-07 22:11:31.137,11,1,insert,0.025223,0.156732,0.165171,0.708159,25480.08,25480.08,26,0.426221,1.966089,-0.303319
692,2025-12-07 22:11:31.348,11,1,insert,0.016945,0.165171,0.171939,0.707805,25475.76,25475.76,26,0.426482,1.966089,-0.303319
693,2025-12-07 22:11:31.536,11,1,insert,0.000000,0.171939,0.176336,0.707451,25475.76,25475.76,26,0.426651,1.966089,-0.303319
694,2025-12-07 22:11:31.755,11,0,swap,0.000000,0.239896,0.237497,0.707098,25475.76,25475.76,26,0.426559,1.966089,-0.303319
695,2025-12-07 22:11:31.950,11,0,swap,0.000000,0.237497,0.235122,0.706744,25475.76,25475.76,26,0.426467,1.966089,-0.303319
696,2025-12-07 22:11:32.124,11,0,swap,0.000000,0.235122,0.232771,0.706391,25475.76,25475.76,26,0.426377,1.966089,-0.303319
697,2025-12-07 22:11:32.365,11,0,swap,0.000000,0.232771,0.230444,0.706037,25475.76,25475.76,26,0.426287,1.966089,-0.303319
698,2025-12-07 22:11:32.624,11,0,swap,0.000000,0.230444,0.228139,0.705684,25475.76,25475.76,26,0.426199,1.966089,-0.303319
699,2025-12-07 22:11:32.758,11,4,oropt,0.000000,0.079623,0.092193,0.705332,25475.76,25475.76,26,0.426682,1.966089,-0.303319
700,2025-12-07 22:11:33.018,11,0,swap,0.000000,0.228139,0.225858,0.704979,25475.76,25475.76,26,0.426594,1.966089,-0.303319
701,2025-12-07 22:11:33.217,11,3,2opt,0.000000,0.102718,0.112773,0.704626,25475.76,25475.76,26,0.426981,1.966089,-0.303319
702,2025-12-07 22:11:33.406,11,1,insert,0.000000,0.176336,0.179030,0.704274,25475.76,25475.76,26,0.427085,1.966089,-0.303319
703,2025-12-07 22:11:33.635,11,1,insert,0.000000,0.179030,0.181454,0.703922,25475.76,25475.76,26,0.427178,1.966089,-0.303319
704,2025-12-07 22:11:33.829,11,0,swap,0.000000,0.225858,0.223599,0.703570,25475.76,25475.76,26,0.427091,1.966089,-0.303319
705,2025-12-07 22:11:33.993,11,0,swap,0.000000,0.223599,0.221363,0.703218,25475.76,25475.76,26,0.427005,1.966089,-0.303319
706,2025-12-07 22:11:34.193,11,5,cross,0.000000,0.088760,0.099807,0.702867,25475.76,25475.76,26,0.427430,1.966089,-0.303319
707,2025-12-07 22:11:34.359,11,2,invert,0.037318,0.069027,0.085778,0.702515,25466.25,25466.25,26,0.428074,1.966089,-0.303319
708,2025-12-07 22:11:34.632,11,0,swap,0.000000,0.221363,0.219149,0.702164,25466.25,25466.25,26,0.427989,1.966089,-0.303319
709,2025-12-07 22:11:34.849,11,2,invert,0.000000,0.085778,0.096924,0.701813,25466.25,25466.25,26,0.428418,1.966089,-0.303319
710,2025-12-07 22:11:35.080,11,4,oropt,0.000000,0.092193,0.102697,0.701462,25466.25,25466.25,26,0.428822,1.966089,-0.303319
711,2025-12-07 22:11:35.301,11,4,oropt,0.000000,0.102697,0.112151,0.701111,25466.25,25466.25,26,0.429185,1.966089,-0.303319
712,2025-12-07 22:11:35.474,11,0,swap,0.000000,0.219149,0.216958,0.700761,25466.25,25466.25,26,0.429101,1.966089,-0.303319
713,2025-12-07 22:11:35.662,11,0,swap,0.000000,0.216958,0.214788,0.700410,25466.25,25466.25,26,0.429018,1.966089,-0.303319
714,2025-12-07 22:11:35.880,11,3,2opt,0.000000,0.112773,0.120827,0.700060,25466.25,25466.25,26,0.429327,1.966089,-0.303319
715,2025-12-07 22:11:36.076,11,4,oropt,-0.205111,0.112151,0.099756,0.699710,25466.25,25518.49,26,0.428851,1.966089,-0.303319
716,2025-12-07 22:11:36.293,11,0,swap,0.000000,0.214788,0.212641,0.699360,25466.25,25518.49,26,0.428768,1.966089,-0.303319
717,2025-12-07 22:11:36.512,11,0,swap,0.174677,0.212641,0.227982,0.699010,25466.25,25473.91,26,0.429358,1.966089,-0.303319
718,2025-12-07 22:11:36.720,11,4,oropt,0.001238,0.099756,0.110422,0.698661,25466.25,25473.60,26,0.429768,1.966089,-0.303319
719,2025-12-07 22:11:36.953,11,3,2opt,0.000000,0.120827,0.129263,0.698312,25466.25,25473.60,26,0.430093,1.966089,-0.303319
720,2025-12-07 22:11:37.212,11,0,swap,0.000000,0.227982,0.225702,0.697962,25466.25,25473.60,26,0.430005,1.966089,-0.303319
721,2025-12-07 22:11:37.404,11,0,swap,0.000000,0.225702,0.223445,0.697614,25466.25,25473.60,26,0.429918,1.966089,-0.303319
722,2025-12-07 22:11:37.597,11,0,swap,0.000000,0.223445,0.221210,0.697265,25466.25,25473.60,26,0.429832,1.966089,-0.303319
723,2025-12-07 22:11:37.750,11,0,swap,0.000000,0.221210,0.218998,0.696916,25466.25,25473.60,26,0.429747,1.966089,-0.303319
724,2025-12-07 22:11:38.004,11,0,swap,0.000000,0.218998,0.216808,0.696568,25466.25,25473.60,26,0.429663,1.966089,-0.303319
725,2025-12-07 22:11:38.209,11,5,cross,0.000000,0.099807,0.109339,0.696219,25466.25,25473.60,26,0.430030,1.966089,-0.303319
726,2025-12-07 22:11:38.419,11,0,swap,0.000000,0.216808,0.214640,0.695871,25466.25,25473.60,26,0.429946,1.966089,-0.303319
727,2025-12-07 22:11:38.645,11,3,2opt,0.000000,0.129263,0.135654,0.695523,25466.25,25473.60,26,0.430192,1.966089,-0.303319
728,2025-12-07 22:11:38.850,11,0,swap,0.000000,0.214640,0.212494,0.695176,25466.25,25473.60,26,0.430110,1.966089,-0.303319
729,2025-12-07 22:11:39.069,11,0,swap,0.000000,0.212494,0.210369,0.694828,25466.25,25473.60,26,0.430028,1.966089,-0.303319
730,2025-12-07 22:11:39.344,11,0,swap,0.000000,0.210369,0.208265,0.694481,25466.25,25473.60,26,0.429947,1.966089,-0.303319
731,2025-12-07 22:11:39.514,11,0,swap,0.000000,0.208265,0.206183,0.694133,25466.25,25473.60,26,0.429867,1.966089,-0.303319
732,2025-12-07 22:11:39.715,11,5,cross,0.000000,0.109339,0.116961,0.693786,25466.25,25473.60,26,0.430160,1.966089,-0.303319
733,2025-12-07 22:11:39.882,11,0,swap,0.000000,0.206183,0.204121,0.693439,25466.25,25473.60,26,0.430081,1.966089,-0.303319
734,2025-12-07 22:11:40.077,11,0,swap,0.000000,0.204121,0.202080,0.693093,25466.25,25473.60,26,0.430002,1.966089,-0.303319
735,2025-12-07 22:11:40.254,11,0,swap,0.000000,0.202080,0.200059,0.692746,25466.25,25473.60,26,0.429924,1.966089,-0.303319
736,2025-12-07 22:11:40.452,11,3,2opt,0.000000,0.135654,0.140094,0.692400,25466.25,25473.60,26,0.430095,1.966089,-0.303319
737,2025-12-07 22:11:40.684,11,0,swap,-0.290472,0.200059,0.169011,0.692053,25466.25,25547.59,26,0.428901,1.966089,-0.303319
738,2025-12-07 22:11:40.894,11,0,swap,0.000000,0.169011,0.168441,0.691707,25466.25,25547.59,26,0.428879,1.966089,-0.303319
739,2025-12-07 22:11:41.038,11,5,cross,0.000000,0.116961,0.121596,0.691362,25466.25,25547.59,26,0.429057,1.966089,-0.303319
740,2025-12-07 22:11:41.235,11,4,oropt,0.000000,0.110422,0.115711,0.691016,25466.25,25547.59,26,0.429261,1.966089,-0.303319
741,2025-12-07 22:11:41.455,11,3,2opt,0.000000,0.140094,0.142415,0.690670,25466.25,25547.59,26,0.429350,1.966089,-0.303319
742,2025-12-07 22:11:41.644,11,3,2opt,-0.354181,0.142415,0.109087,0.690325,25466.25,25638.07,26,0.428068,1.966089,-0.303319
743,2025-12-07 22:11:41.810,11,5,cross,0.000000,0.121596,0.125767,0.689980,25466.25,25638.07,26,0.428229,1.966089,-0.303319
744,2025-12-07 22:11:42.029,11,4,oropt,0.000000,0.115711,0.120471,0.689635,25466.25,25638.07,26,0.428412,1.966089,-0.303319
745,2025-12-07 22:11:42.241,11,1,insert,0.000000,0.181454,0.179639,0.689290,25466.25,25638.07,26,0.428342,1.966089,-0.303319
746,2025-12-07 22:11:42.485,11,1,insert,0.000000,0.179639,0.177843,0.688945,25466.25,25638.07,26,0.428273,1.966089,-0.303319
747,2025-12-07 22:11:42.675,11,5,cross,0.000000,0.125767,0.129196,0.688601,25466.25,25638.07,26,0.428405,1.966089,-0.303319
748,2025-12-07 22:11:42.855,11,4,oropt,0.000000,0.120471,0.124429,0.688257,25466.25,25638.07,26,0.428557,1.966089,-0.303319
749,2025-12-07 22:11:43.071,11,1,insert,0.000000,0.177843,0.176065,0.687913,25466.25,25638.07,26,0.428489,1.966089,-0.303319
750,2025-12-07 22:11:43.309,11,1,insert,0.000000,0.176065,0.174304,0.687569,25466.25,25638.07,26,0.428421,1.966089,-0.303319
751,2025-12-07 22:11:43.543,11,1,insert,0.000000,0.174304,0.172561,0.687225,25466.25,25638.07,26,0.428354,1.966089,-0.303319
752,2025-12-07 22:11:43.783,11,1,insert,0.000000,0.172561,0.170835,0.686881,25466.25,25638.07,26,0.428287,1.966089,-0.303319
753,2025-12-07 22:11:43.990,11,2,invert,0.000000,0.096924,0.102607,0.686538,25466.25,25638.07,26,0.428506,1.966089,-0.303319
754,2025-12-07 22:11:44.179,11,1,insert,0.000000,0.170835,0.169127,0.686195,25466.25,25638.07,26,0.428440,1.966089,-0.303319
755,2025-12-07 22:11:44.369,11,2,invert,0.000000,0.102607,0.107568,0.685851,25466.25,25638.07,26,0.428631,1.966089,-0.303319
756,2025-12-07 22:11:44.615,11,1,insert,0.000000,0.169127,0.167436,0.685508,25466.25,25638.07,26,0.428566,1.966089,-0.303319
